RecordID,Country,Region,Year,Gender,Demographics Response,Question,Value
389,Madagascar,East Africa,2008,M,35-49,... for at least one specific reason,25.5
109,Madagascar,East Africa,2008,M,15-24,... if she argues with him,10.0
109,Madagascar,East Africa,2008,M,25-34,... if she argues with him,9.0
109,Madagascar,East Africa,2008,M,35-49,... if she argues with him,7.6
39,Madagascar,East Africa,2008,M,15-24,... if she burns the food,7.1
39,Madagascar,East Africa,2008,M,25-34,... if she burns the food,6.6
39,Madagascar,East Africa,2008,M,35-49,... if she burns the food,5.2
179,Madagascar,East Africa,2008,M,15-24,... if she goes out without telling him,21.2
179,Madagascar,East Africa,2008,M,25-34,... if she goes out without telling him,18.7
179,Madagascar,East Africa,2008,M,35-49,... if she goes out without telling him,16.2
249,Madagascar,East Africa,2008,M,15-24,... if she neglects the children,27.1
249,Madagascar,East Africa,2008,M,25-34,... if she neglects the children,23.9
249,Madagascar,East Africa,2008,M,35-49,... if she neglects the children,20.8
319,Madagascar,East Africa,2008,M,15-24,... if she refuses to have sex with him,9.3
319,Madagascar,East Africa,2008,M,25-34,... if she refuses to have sex with him,8.4
319,Madagascar,East Africa,2008,M,35-49,... if she refuses to have sex with him,6.3
390,Malawi,Southern Africa,2015,F,15-24,... for at least one specific reason,18.6
390,Malawi,Southern Africa,2015,F,25-34,... for at least one specific reason,14.6
390,Malawi,Southern Africa,2015,F,35-49,... for at least one specific reason,14.7
110,Malawi,Southern Africa,2015,F,15-24,... if she argues with him,8.0
110,Malawi,Southern Africa,2015,F,25-34,... if she argues with him,5.7
110,Malawi,Southern Africa,2015,F,35-49,... if she argues with him,5.8
40,Malawi,Southern Africa,2015,F,15-24,... if she burns the food,6.6
40,Malawi,Southern Africa,2015,F,25-34,... if she burns the food,4.6
40,Malawi,Southern Africa,2015,F,35-49,... if she burns the food,5.0
180,Malawi,Southern Africa,2015,F,15-24,... if she goes out without telling him,8.2
180,Malawi,Southern Africa,2015,F,25-34,... if she goes out without telling him,5.6
180,Malawi,Southern Africa,2015,F,35-49,... if she goes out without telling him,6.3
250,Malawi,Southern Africa,2015,F,15-24,... if she neglects the children,10.5
250,Malawi,Southern Africa,2015,F,25-34,... if she neglects the children,7.6
250,Malawi,Southern Africa,2015,F,35-49,... if she neglects the children,7.4
320,Malawi,Southern Africa,2015,F,15-24,... if she refuses to have sex with him,8.7
320,Malawi,Southern Africa,2015,F,25-34,... if she refuses to have sex with him,8.0
320,Malawi,Southern Africa,2015,F,35-49,... if she refuses to have sex with him,8.2
390,Malawi,Southern Africa,2015,M,15-24,... for at least one specific reason,19.6
390,Malawi,Southern Africa,2015,M,25-34,... for at least one specific reason,8.8
390,Malawi,Southern Africa,2015,M,35-49,... for at least one specific reason,6.4
110,Malawi,Southern Africa,2015,M,15-24,... if she argues with him,8.4
110,Malawi,Southern Africa,2015,M,25-34,... if she argues with him,2.9
110,Malawi,Southern Africa,2015,M,35-49,... if she argues with him,2.4
40,Malawi,Southern Africa,2015,M,15-24,... if she burns the food,3.5
40,Malawi,Southern Africa,2015,M,25-34,... if she burns the food,1.5
40,Malawi,Southern Africa,2015,M,35-49,... if she burns the food,1.0
180,Malawi,Southern Africa,2015,M,15-24,... if she goes out without telling him,7.2
180,Malawi,Southern Africa,2015,M,25-34,... if she goes out without telling him,3.1
180,Malawi,Southern Africa,2015,M,35-49,... if she goes out without telling him,2.4
250,Malawi,Southern Africa,2015,M,15-24,... if she neglects the children,10.6
250,Malawi,Southern Africa,2015,M,25-34,... if she neglects the children,3.3
250,Malawi,Southern Africa,2015,M,35-49,... if she neglects the children,2.7
320,Malawi,Southern Africa,2015,M,15-24,... if she refuses to have sex with him,7.3
320,Malawi,Southern Africa,2015,M,25-34,... if she refuses to have sex with him,3.5
320,Malawi,Southern Africa,2015,M,35-49,... if she refuses to have sex with him,2.2
392,Mali,West Africa,2018,F,15-24,... for at least one specific reason,76.5
392,Mali,West Africa,2018,F,25-34,... for at least one specific reason,81.4
392,Mali,West Africa,2018,F,35-49,... for at least one specific reason,81.0
112,Mali,West Africa,2018,F,15-24,... if she argues with him,65.5
112,Mali,West Africa,2018,F,25-34,... if she argues with him,70.8
112,Mali,West Africa,2018,F,35-49,... if she argues with him,69.8
42,Mali,West Africa,2018,F,15-24,... if she burns the food,22.2
42,Mali,West Africa,2018,F,25-34,... if she burns the food,22.9
42,Mali,West Africa,2018,F,35-49,... if she burns the food,22.8
182,Mali,West Africa,2018,F,15-24,... if she goes out without telling him,51.4
182,Mali,West Africa,2018,F,25-34,... if she goes out without telling him,55.3
182,Mali,West Africa,2018,F,35-49,... if she goes out without telling him,55.2
252,Mali,West Africa,2018,F,15-24,... if she neglects the children,50.3
252,Mali,West Africa,2018,F,25-34,... if she neglects the children,53.1
252,Mali,West Africa,2018,F,35-49,... if she neglects the children,52.0
322,Mali,West Africa,2018,F,15-24,... if she refuses to have sex with him,59.4
322,Mali,West Africa,2018,F,25-34,... if she refuses to have sex with him,64.5
322,Mali,West Africa,2018,F,35-49,... if she refuses to have sex with him,65.5
392,Mali,West Africa,2018,M,15-24,... for at least one specific reason,50.9
392,Mali,West Africa,2018,M,25-34,... for at least one specific reason,44.9
392,Mali,West Africa,2018,M,35-49,... for at least one specific reason,44.7
112,Mali,West Africa,2018,M,15-24,... if she argues with him,43.4
112,Mali,West Africa,2018,M,25-34,... if she argues with him,35.9
112,Mali,West Africa,2018,M,35-49,... if she argues with him,35.4
42,Mali,West Africa,2018,M,15-24,... if she burns the food,13.3
42,Mali,West Africa,2018,M,25-34,... if she burns the food,9.0
42,Mali,West Africa,2018,M,35-49,... if she burns the food,11.2
182,Mali,West Africa,2018,M,15-24,... if she goes out without telling him,24.8
182,Mali,West Africa,2018,M,25-34,... if she goes out without telling him,21.2
182,Mali,West Africa,2018,M,35-49,... if she goes out without telling him,19.9
252,Mali,West Africa,2018,M,15-24,... if she neglects the children,27.3
252,Mali,West Africa,2018,M,25-34,... if she neglects the children,23.8
252,Mali,West Africa,2018,M,35-49,... if she neglects the children,24.1
322,Mali,West Africa,2018,M,15-24,... if she refuses to have sex with him,26.6
322,Mali,West Africa,2018,M,25-34,... if she refuses to have sex with him,21.2
322,Mali,West Africa,2018,M,35-49,... if she refuses to have sex with him,23.2
394,Morocco,North Africa,2003,F,15-24,... for at least one specific reason,63.6
394,Morocco,North Africa,2003,F,25-34,... for at least one specific reason,63.0
394,Morocco,North Africa,2003,F,35-49,... for at least one specific reason,65.0
114,Morocco,North Africa,2003,F,15-24,... if she argues with him,49.9
114,Morocco,North Africa,2003,F,25-34,... if she argues with him,50.0
114,Morocco,North Africa,2003,F,35-49,... if she argues with him,52.4
44,Morocco,North Africa,2003,F,15-24,... if she burns the food,23.0
44,Morocco,North Africa,2003,F,25-34,... if she burns the food,22.9
44,Morocco,North Africa,2003,F,35-49,... if she burns the food,24.9
184,Morocco,North Africa,2003,F,15-24,... if she goes out without telling him,48.2
184,Morocco,North Africa,2003,F,25-34,... if she goes out without telling him,49.9
184,Morocco,North Africa,2003,F,35-49,... if she goes out without telling him,50.7
254,Morocco,North Africa,2003,F,15-24,... if she neglects the children,49.8
254,Morocco,North Africa,2003,F,25-34,... if she neglects the children,48.3
254,Morocco,North Africa,2003,F,35-49,... if she neglects the children,49.8
324,Morocco,North Africa,2003,F,15-24,... if she refuses to have sex with him,39.0
324,Morocco,North Africa,2003,F,25-34,... if she refuses to have sex with him,41.8
324,Morocco,North Africa,2003,F,35-49,... if she refuses to have sex with him,47.9
394,Morocco,North Africa,2003,M,15-24,... for at least one specific reason,
394,Morocco,North Africa,2003,M,25-34,... for at least one specific reason,
394,Morocco,North Africa,2003,M,35-49,... for at least one specific reason,
114,Morocco,North Africa,2003,M,15-24,... if she argues with him,
114,Morocco,North Africa,2003,M,25-34,... if she argues with him,
114,Morocco,North Africa,2003,M,35-49,... if she argues with him,
44,Morocco,North Africa,2003,M,15-24,... if she burns the food,
44,Morocco,North Africa,2003,M,25-34,... if she burns the food,
44,Morocco,North Africa,2003,M,35-49,... if she burns the food,
184,Morocco,North Africa,2003,M,15-24,... if she goes out without telling him,
184,Morocco,North Africa,2003,M,25-34,... if she goes out without telling him,
184,Morocco,North Africa,2003,M,35-49,... if she goes out without telling him,
254,Morocco,North Africa,2003,M,15-24,... if she neglects the children,
254,Morocco,North Africa,2003,M,25-34,... if she neglects the children,
254,Morocco,North Africa,2003,M,35-49,... if she neglects the children,
324,Morocco,North Africa,2003,M,15-24,... if she refuses to have sex with him,
324,Morocco,North Africa,2003,M,25-34,... if she refuses to have sex with him,
324,Morocco,North Africa,2003,M,35-49,... if she refuses to have sex with him,
395,Mozambique,Southern Africa,2015,F,15-24,... for at least one specific reason,13.3
395,Mozambique,Southern Africa,2015,F,25-34,... for at least one specific reason,12.7
395,Mozambique,Southern Africa,2015,F,35-49,... for at least one specific reason,13.8
115,Mozambique,Southern Africa,2015,F,15-24,... if she argues with him,6.2
115,Mozambique,Southern Africa,2015,F,25-34,... if she argues with him,6.3
115,Mozambique,Southern Africa,2015,F,35-49,... if she argues with him,7.3
45,Mozambique,Southern Africa,2015,F,15-24,... if she burns the food,2.4
45,Mozambique,Southern Africa,2015,F,25-34,... if she burns the food,2.4
45,Mozambique,Southern Africa,2015,F,35-49,... if she burns the food,2.4
185,Mozambique,Southern Africa,2015,F,15-24,... if she goes out without telling him,6.9
185,Mozambique,Southern Africa,2015,F,25-34,... if she goes out without telling him,7.4
185,Mozambique,Southern Africa,2015,F,35-49,... if she goes out without telling him,8.3
255,Mozambique,Southern Africa,2015,F,15-24,... if she neglects the children,4.3
255,Mozambique,Southern Africa,2015,F,25-34,... if she neglects the children,3.7
255,Mozambique,Southern Africa,2015,F,35-49,... if she neglects the children,4.7
325,Mozambique,Southern Africa,2015,F,15-24,... if she refuses to have sex with him,4.9
325,Mozambique,Southern Africa,2015,F,25-34,... if she refuses to have sex with him,5.4
325,Mozambique,Southern Africa,2015,F,35-49,... if she refuses to have sex with him,6.0
395,Mozambique,Southern Africa,2015,M,15-24,... for at least one specific reason,18.6
395,Mozambique,Southern Africa,2015,M,25-34,... for at least one specific reason,15.6
395,Mozambique,Southern Africa,2015,M,35-49,... for at least one specific reason,14.7
115,Mozambique,Southern Africa,2015,M,15-24,... if she argues with him,9.7
115,Mozambique,Southern Africa,2015,M,25-34,... if she argues with him,8.1
115,Mozambique,Southern Africa,2015,M,35-49,... if she argues with him,7.6
45,Mozambique,Southern Africa,2015,M,15-24,... if she burns the food,6.6
45,Mozambique,Southern Africa,2015,M,25-34,... if she burns the food,5.0
45,Mozambique,Southern Africa,2015,M,35-49,... if she burns the food,4.3
185,Mozambique,Southern Africa,2015,M,15-24,... if she goes out without telling him,9.3
185,Mozambique,Southern Africa,2015,M,25-34,... if she goes out without telling him,7.1
185,Mozambique,Southern Africa,2015,M,35-49,... if she goes out without telling him,5.9
255,Mozambique,Southern Africa,2015,M,15-24,... if she neglects the children,9.7
255,Mozambique,Southern Africa,2015,M,25-34,... if she neglects the children,6.5
255,Mozambique,Southern Africa,2015,M,35-49,... if she neglects the children,5.2
325,Mozambique,Southern Africa,2015,M,15-24,... if she refuses to have sex with him,7.6
325,Mozambique,Southern Africa,2015,M,25-34,... if she refuses to have sex with him,6.6
325,Mozambique,Southern Africa,2015,M,35-49,... if she refuses to have sex with him,5.4
397,Namibia,Southern Africa,2013,F,15-24,... for at least one specific reason,27.7
397,Namibia,Southern Africa,2013,F,25-34,... for at least one specific reason,29.1
397,Namibia,Southern Africa,2013,F,35-49,... for at least one specific reason,28.0
117,Namibia,Southern Africa,2013,F,15-24,... if she argues with him,10.0
117,Namibia,Southern Africa,2013,F,25-34,... if she argues with him,13.2
117,Namibia,Southern Africa,2013,F,35-49,... if she argues with him,12.0
47,Namibia,Southern Africa,2013,F,15-24,... if she burns the food,9.3
47,Namibia,Southern Africa,2013,F,25-34,... if she burns the food,10.9
47,Namibia,Southern Africa,2013,F,35-49,... if she burns the food,10.1
187,Namibia,Southern Africa,2013,F,15-24,... if she goes out without telling him,11.8
187,Namibia,Southern Africa,2013,F,25-34,... if she goes out without telling him,13.2
187,Namibia,Southern Africa,2013,F,35-49,... if she goes out without telling him,14.2
257,Namibia,Southern Africa,2013,F,15-24,... if she neglects the children,19.1
257,Namibia,Southern Africa,2013,F,25-34,... if she neglects the children,20.7
257,Namibia,Southern Africa,2013,F,35-49,... if she neglects the children,20.1
327,Namibia,Southern Africa,2013,F,15-24,... if she refuses to have sex with him,6.2
327,Namibia,Southern Africa,2013,F,25-34,... if she refuses to have sex with him,9.3
327,Namibia,Southern Africa,2013,F,35-49,... if she refuses to have sex with him,8.6
397,Namibia,Southern Africa,2013,M,15-24,... for at least one specific reason,26.7
397,Namibia,Southern Africa,2013,M,25-34,... for at least one specific reason,18.5
397,Namibia,Southern Africa,2013,M,35-49,... for at least one specific reason,18.0
117,Namibia,Southern Africa,2013,M,15-24,... if she argues with him,11.7
117,Namibia,Southern Africa,2013,M,25-34,... if she argues with him,8.2
117,Namibia,Southern Africa,2013,M,35-49,... if she argues with him,6.9
47,Namibia,Southern Africa,2013,M,15-24,... if she burns the food,6.1
47,Namibia,Southern Africa,2013,M,25-34,... if she burns the food,3.6
47,Namibia,Southern Africa,2013,M,35-49,... if she burns the food,3.4
187,Namibia,Southern Africa,2013,M,15-24,... if she goes out without telling him,11.9
187,Namibia,Southern Africa,2013,M,25-34,... if she goes out without telling him,7.4
187,Namibia,Southern Africa,2013,M,35-49,... if she goes out without telling him,8.6
257,Namibia,Southern Africa,2013,M,15-24,... if she neglects the children,16.2
257,Namibia,Southern Africa,2013,M,25-34,... if she neglects the children,12.0
257,Namibia,Southern Africa,2013,M,35-49,... if she neglects the children,13.9
327,Namibia,Southern Africa,2013,M,15-24,... if she refuses to have sex with him,3.6
327,Namibia,Southern Africa,2013,M,25-34,... if she refuses to have sex with him,3.1
327,Namibia,Southern Africa,2013,M,35-49,... if she refuses to have sex with him,1.5
400,Niger,West Africa,2012,F,15-24,... for at least one specific reason,57.5
400,Niger,West Africa,2012,F,25-34,... for at least one specific reason,61.0
400,Niger,West Africa,2012,F,35-49,... for at least one specific reason,60.2
120,Niger,West Africa,2012,F,15-24,... if she argues with him,49.2
120,Niger,West Africa,2012,F,25-34,... if she argues with him,51.4
120,Niger,West Africa,2012,F,35-49,... if she argues with him,50.5
50,Niger,West Africa,2012,F,15-24,... if she burns the food,32.3
50,Niger,West Africa,2012,F,25-34,... if she burns the food,37.0
50,Niger,West Africa,2012,F,35-49,... if she burns the food,34.2
190,Niger,West Africa,2012,F,15-24,... if she goes out without telling him,41.7
190,Niger,West Africa,2012,F,25-34,... if she goes out without telling him,44.3
190,Niger,West Africa,2012,F,35-49,... if she goes out without telling him,41.8
260,Niger,West Africa,2012,F,15-24,... if she neglects the children,40.9
260,Niger,West Africa,2012,F,25-34,... if she neglects the children,43.9
260,Niger,West Africa,2012,F,35-49,... if she neglects the children,40.8
330,Niger,West Africa,2012,F,15-24,... if she refuses to have sex with him,46.4
330,Niger,West Africa,2012,F,25-34,... if she refuses to have sex with him,52.2
330,Niger,West Africa,2012,F,35-49,... if she refuses to have sex with him,51.8
400,Niger,West Africa,2012,M,15-24,... for at least one specific reason,36.7
400,Niger,West Africa,2012,M,25-34,... for at least one specific reason,25.0
400,Niger,West Africa,2012,M,35-49,... for at least one specific reason,19.9
120,Niger,West Africa,2012,M,15-24,... if she argues with him,28.6
120,Niger,West Africa,2012,M,25-34,... if she argues with him,17.6
120,Niger,West Africa,2012,M,35-49,... if she argues with him,13.9
50,Niger,West Africa,2012,M,15-24,... if she burns the food,12.8
50,Niger,West Africa,2012,M,25-34,... if she burns the food,7.8
50,Niger,West Africa,2012,M,35-49,... if she burns the food,6.9
190,Niger,West Africa,2012,M,15-24,... if she goes out without telling him,22.9
190,Niger,West Africa,2012,M,25-34,... if she goes out without telling him,12.8
190,Niger,West Africa,2012,M,35-49,... if she goes out without telling him,12.1
260,Niger,West Africa,2012,M,15-24,... if she neglects the children,22.6
260,Niger,West Africa,2012,M,25-34,... if she neglects the children,13.3
260,Niger,West Africa,2012,M,35-49,... if she neglects the children,11.3
330,Niger,West Africa,2012,M,15-24,... if she refuses to have sex with him,19.5
330,Niger,West Africa,2012,M,25-34,... if she refuses to have sex with him,11.7
330,Niger,West Africa,2012,M,35-49,... if she refuses to have sex with him,10.7
401,Nigeria,West Africa,2013,F,15-24,... for at least one specific reason,35.3
401,Nigeria,West Africa,2013,F,25-34,... for at least one specific reason,35.1
401,Nigeria,West Africa,2013,F,35-49,... for at least one specific reason,33.7
121,Nigeria,West Africa,2013,F,15-24,... if she argues with him,21.7
121,Nigeria,West Africa,2013,F,25-34,... if she argues with him,21.4
121,Nigeria,West Africa,2013,F,35-49,... if she argues with him,20.7
51,Nigeria,West Africa,2013,F,15-24,... if she burns the food,14.0
51,Nigeria,West Africa,2013,F,25-34,... if she burns the food,15.0
51,Nigeria,West Africa,2013,F,35-49,... if she burns the food,13.7
191,Nigeria,West Africa,2013,F,15-24,... if she goes out without telling him,25.1
191,Nigeria,West Africa,2013,F,25-34,... if she goes out without telling him,25.6
191,Nigeria,West Africa,2013,F,35-49,... if she goes out without telling him,25.2
261,Nigeria,West Africa,2013,F,15-24,... if she neglects the children,25.2
261,Nigeria,West Africa,2013,F,25-34,... if she neglects the children,24.8
261,Nigeria,West Africa,2013,F,35-49,... if she neglects the children,23.6
331,Nigeria,West Africa,2013,F,15-24,... if she refuses to have sex with him,18.2
331,Nigeria,West Africa,2013,F,25-34,... if she refuses to have sex with him,19.7
331,Nigeria,West Africa,2013,F,35-49,... if she refuses to have sex with him,18.5
401,Nigeria,West Africa,2013,M,15-24,... for at least one specific reason,27.3
401,Nigeria,West Africa,2013,M,25-34,... for at least one specific reason,24.7
401,Nigeria,West Africa,2013,M,35-49,... for at least one specific reason,21.6
121,Nigeria,West Africa,2013,M,15-24,... if she argues with him,14.6
121,Nigeria,West Africa,2013,M,25-34,... if she argues with him,12.4
121,Nigeria,West Africa,2013,M,35-49,... if she argues with him,11.9
51,Nigeria,West Africa,2013,M,15-24,... if she burns the food,9.3
51,Nigeria,West Africa,2013,M,25-34,... if she burns the food,7.5
51,Nigeria,West Africa,2013,M,35-49,... if she burns the food,6.5
191,Nigeria,West Africa,2013,M,15-24,... if she goes out without telling him,14.5
191,Nigeria,West Africa,2013,M,25-34,... if she goes out without telling him,13.2
191,Nigeria,West Africa,2013,M,35-49,... if she goes out without telling him,12.0
261,Nigeria,West Africa,2013,M,15-24,... if she neglects the children,15.6
261,Nigeria,West Africa,2013,M,25-34,... if she neglects the children,13.8
261,Nigeria,West Africa,2013,M,35-49,... if she neglects the children,12.0
331,Nigeria,West Africa,2013,M,15-24,... if she refuses to have sex with him,11.4
331,Nigeria,West Africa,2013,M,25-34,... if she refuses to have sex with him,11.4
331,Nigeria,West Africa,2013,M,35-49,... if she refuses to have sex with him,10.6
405,Rwanda,East Africa,2014,F,15-24,... for at least one specific reason,43.9
405,Rwanda,East Africa,2014,F,25-34,... for at least one specific reason,40.0
405,Rwanda,East Africa,2014,F,35-49,... for at least one specific reason,39.6
125,Rwanda,East Africa,2014,F,15-24,... if she argues with him,21.4
125,Rwanda,East Africa,2014,F,25-34,... if she argues with him,19.6
125,Rwanda,East Africa,2014,F,35-49,... if she argues with him,20.0
55,Rwanda,East Africa,2014,F,15-24,... if she burns the food,9.9
55,Rwanda,East Africa,2014,F,25-34,... if she burns the food,8.2
55,Rwanda,East Africa,2014,F,35-49,... if she burns the food,8.3
195,Rwanda,East Africa,2014,F,15-24,... if she goes out without telling him,24.1
195,Rwanda,East Africa,2014,F,25-34,... if she goes out without telling him,21.2
195,Rwanda,East Africa,2014,F,35-49,... if she goes out without telling him,21.1
265,Rwanda,East Africa,2014,F,15-24,... if she neglects the children,32.1
265,Rwanda,East Africa,2014,F,25-34,... if she neglects the children,28.2
265,Rwanda,East Africa,2014,F,35-49,... if she neglects the children,27.2
335,Rwanda,East Africa,2014,F,15-24,... if she refuses to have sex with him,24.7
335,Rwanda,East Africa,2014,F,25-34,... if she refuses to have sex with him,23.8
335,Rwanda,East Africa,2014,F,35-49,... if she refuses to have sex with him,24.8
405,Rwanda,East Africa,2014,M,15-24,... for at least one specific reason,22.8
405,Rwanda,East Africa,2014,M,25-34,... for at least one specific reason,15.5
405,Rwanda,East Africa,2014,M,35-49,... for at least one specific reason,12.9
125,Rwanda,East Africa,2014,M,15-24,... if she argues with him,6.9
125,Rwanda,East Africa,2014,M,25-34,... if she argues with him,4.9
125,Rwanda,East Africa,2014,M,35-49,... if she argues with him,3.6
55,Rwanda,East Africa,2014,M,15-24,... if she burns the food,2.6
55,Rwanda,East Africa,2014,M,25-34,... if she burns the food,1.0
55,Rwanda,East Africa,2014,M,35-49,... if she burns the food,1.1
195,Rwanda,East Africa,2014,M,15-24,... if she goes out without telling him,8.6
195,Rwanda,East Africa,2014,M,25-34,... if she goes out without telling him,6.7
195,Rwanda,East Africa,2014,M,35-49,... if she goes out without telling him,4.8
265,Rwanda,East Africa,2014,M,15-24,... if she neglects the children,15.9
265,Rwanda,East Africa,2014,M,25-34,... if she neglects the children,10.4
265,Rwanda,East Africa,2014,M,35-49,... if she neglects the children,8.6
335,Rwanda,East Africa,2014,M,15-24,... if she refuses to have sex with him,9.3
335,Rwanda,East Africa,2014,M,25-34,... if she refuses to have sex with him,6.0
335,Rwanda,East Africa,2014,M,35-49,... if she refuses to have sex with him,3.5
406,Sao Tome and Principe,Central Africa,2008,F,15-24,... for at least one specific reason,20.6
406,Sao Tome and Principe,Central Africa,2008,F,25-34,... for at least one specific reason,20.2
406,Sao Tome and Principe,Central Africa,2008,F,35-49,... for at least one specific reason,17.2
126,Sao Tome and Principe,Central Africa,2008,F,15-24,... if she argues with him,8.2
126,Sao Tome and Principe,Central Africa,2008,F,25-34,... if she argues with him,6.8
126,Sao Tome and Principe,Central Africa,2008,F,35-49,... if she argues with him,5.7
56,Sao Tome and Principe,Central Africa,2008,F,15-24,... if she burns the food,8.0
56,Sao Tome and Principe,Central Africa,2008,F,25-34,... if she burns the food,6.0
56,Sao Tome and Principe,Central Africa,2008,F,35-49,... if she burns the food,4.6
196,Sao Tome and Principe,Central Africa,2008,F,15-24,... if she goes out without telling him,9.2
196,Sao Tome and Principe,Central Africa,2008,F,25-34,... if she goes out without telling him,12.1
196,Sao Tome and Principe,Central Africa,2008,F,35-49,... if she goes out without telling him,9.5
266,Sao Tome and Principe,Central Africa,2008,F,15-24,... if she neglects the children,13.1
266,Sao Tome and Principe,Central Africa,2008,F,25-34,... if she neglects the children,10.9
266,Sao Tome and Principe,Central Africa,2008,F,35-49,... if she neglects the children,10.8
336,Sao Tome and Principe,Central Africa,2008,F,15-24,... if she refuses to have sex with him,4.3
336,Sao Tome and Principe,Central Africa,2008,F,25-34,... if she refuses to have sex with him,7.6
336,Sao Tome and Principe,Central Africa,2008,F,35-49,... if she refuses to have sex with him,5.2
406,Sao Tome and Principe,Central Africa,2008,M,15-24,... for at least one specific reason,23.8
406,Sao Tome and Principe,Central Africa,2008,M,25-34,... for at least one specific reason,21.8
406,Sao Tome and Principe,Central Africa,2008,M,35-49,... for at least one specific reason,18.2
126,Sao Tome and Principe,Central Africa,2008,M,15-24,... if she argues with him,11.7
126,Sao Tome and Principe,Central Africa,2008,M,25-34,... if she argues with him,9.1
126,Sao Tome and Principe,Central Africa,2008,M,35-49,... if she argues with him,8.6
56,Sao Tome and Principe,Central Africa,2008,M,15-24,... if she burns the food,7.4
56,Sao Tome and Principe,Central Africa,2008,M,25-34,... if she burns the food,5.4
56,Sao Tome and Principe,Central Africa,2008,M,35-49,... if she burns the food,6.1
196,Sao Tome and Principe,Central Africa,2008,M,15-24,... if she goes out without telling him,10.6
196,Sao Tome and Principe,Central Africa,2008,M,25-34,... if she goes out without telling him,13.6
196,Sao Tome and Principe,Central Africa,2008,M,35-49,... if she goes out without telling him,11.5
266,Sao Tome and Principe,Central Africa,2008,M,15-24,... if she neglects the children,15.9
266,Sao Tome and Principe,Central Africa,2008,M,25-34,... if she neglects the children,13.6
266,Sao Tome and Principe,Central Africa,2008,M,35-49,... if she neglects the children,11.5
336,Sao Tome and Principe,Central Africa,2008,M,15-24,... if she refuses to have sex with him,5.8
336,Sao Tome and Principe,Central Africa,2008,M,25-34,... if she refuses to have sex with him,3.8
336,Sao Tome and Principe,Central Africa,2008,M,35-49,... if she refuses to have sex with him,6.6
407,Senegal,West Africa,2017,F,15-24,... for at least one specific reason,46.3
407,Senegal,West Africa,2017,F,25-34,... for at least one specific reason,45.3
407,Senegal,West Africa,2017,F,35-49,... for at least one specific reason,45.3
127,Senegal,West Africa,2017,F,15-24,... if she argues with him,36.0
127,Senegal,West Africa,2017,F,25-34,... if she argues with him,34.1
127,Senegal,West Africa,2017,F,35-49,... if she argues with him,36.1
57,Senegal,West Africa,2017,F,15-24,... if she burns the food,22.3
57,Senegal,West Africa,2017,F,25-34,... if she burns the food,21.1
57,Senegal,West Africa,2017,F,35-49,... if she burns the food,22.9
197,Senegal,West Africa,2017,F,15-24,... if she goes out without telling him,32.4
197,Senegal,West Africa,2017,F,25-34,... if she goes out without telling him,33.2
197,Senegal,West Africa,2017,F,35-49,... if she goes out without telling him,34.4
267,Senegal,West Africa,2017,F,15-24,... if she neglects the children,35.4
267,Senegal,West Africa,2017,F,25-34,... if she neglects the children,34.9
267,Senegal,West Africa,2017,F,35-49,... if she neglects the children,35.8
337,Senegal,West Africa,2017,F,15-24,... if she refuses to have sex with him,33.1
337,Senegal,West Africa,2017,F,25-34,... if she refuses to have sex with him,35.6
337,Senegal,West Africa,2017,F,35-49,... if she refuses to have sex with him,37.8
407,Senegal,West Africa,2017,M,15-24,... for at least one specific reason,36.8
407,Senegal,West Africa,2017,M,25-34,... for at least one specific reason,22.3
407,Senegal,West Africa,2017,M,35-49,... for at least one specific reason,18.5
127,Senegal,West Africa,2017,M,15-24,... if she argues with him,25.2
127,Senegal,West Africa,2017,M,25-34,... if she argues with him,15.5
127,Senegal,West Africa,2017,M,35-49,... if she argues with him,11.4
57,Senegal,West Africa,2017,M,15-24,... if she burns the food,9.4
57,Senegal,West Africa,2017,M,25-34,... if she burns the food,4.6
57,Senegal,West Africa,2017,M,35-49,... if she burns the food,3.2
197,Senegal,West Africa,2017,M,15-24,... if she goes out without telling him,19.6
197,Senegal,West Africa,2017,M,25-34,... if she goes out without telling him,10.5
197,Senegal,West Africa,2017,M,35-49,... if she goes out without telling him,8.8
267,Senegal,West Africa,2017,M,15-24,... if she neglects the children,22.8
267,Senegal,West Africa,2017,M,25-34,... if she neglects the children,12.9
267,Senegal,West Africa,2017,M,35-49,... if she neglects the children,11.4
337,Senegal,West Africa,2017,M,15-24,... if she refuses to have sex with him,15.4
337,Senegal,West Africa,2017,M,25-34,... if she refuses to have sex with him,9.5
337,Senegal,West Africa,2017,M,35-49,... if she refuses to have sex with him,6.7
408,Sierra Leone,West Africa,2013,F,15-24,... for at least one specific reason,58.8
408,Sierra Leone,West Africa,2013,F,25-34,... for at least one specific reason,66.0
408,Sierra Leone,West Africa,2013,F,35-49,... for at least one specific reason,64.8
128,Sierra Leone,West Africa,2013,F,15-24,... if she argues with him,44.3
128,Sierra Leone,West Africa,2013,F,25-34,... if she argues with him,49.6
128,Sierra Leone,West Africa,2013,F,35-49,... if she argues with him,49.7
58,Sierra Leone,West Africa,2013,F,15-24,... if she burns the food,16.9
58,Sierra Leone,West Africa,2013,F,25-34,... if she burns the food,19.6
58,Sierra Leone,West Africa,2013,F,35-49,... if she burns the food,18.7
198,Sierra Leone,West Africa,2013,F,15-24,... if she goes out without telling him,48.6
